exchange,name,token,trading_symbol,lot_size,tick_size
NSE,MODTHREAD,10370,MODTHREAD-BE,1,0.01
NSE,MODISONLTD,3325,MODISONLTD-BE,1,0.01
NSE,MODIRUBBER,6934,MODIRUBBER-BE,1,0.01
NSE,MMTC,17957,MMTC-EQ,1,0.01
NSE,MMP,16426,MMP-BE,1,0.05
NSE,MOREPENLAB,2259,MOREPENLAB-EQ,1,0.01
NSE,MOS,15057,MOS-ST,800,0.05
NSE,MOTHERSON,4204,MOTHERSON-EQ,1,0.01
NSE,MTNL,2294,MTNL-EQ,1,0.01
NSE,MTARTECH,2709,MTARTECH-EQ,1,0.05
NSE,MSUMI,8596,MSUMI-EQ,1,0.01
NSE,MSTCLTD,9356,MSTCLTD-EQ,1,0.05
NSE,MSPL,11922,MSPL-BE,1,0.01
NSE,MRPL,2283,MRPL-EQ,1,0.01
NSE,MRO-TEK,8998,MRO-TEK-EQ,1,0.01
NSE,NBIFIN,19111,NBIFIN-EQ,1,0.05
NSE,MPTODAY,21792,MPTODAY-SM,2000,0.05
NSE,MPSLTD,10578,MPSLTD-EQ,1,0.05
NSE,MPHASIS,4503,MPHASIS-EQ,1,0.05
NSE,MOXSH,13502,MOXSH-SM,3200,0.05
NSE,MOTOGENFIN,2268,MOTOGENFIN-EQ,1,0.01
NSE,MOTISONS,20789,MOTISONS-BE,1,0.05
NSE,MOTILALOFS,14947,MOTILALOFS-EQ,1,0.05
NSE,MRF,2277,MRF-EQ,1,0.05
NSE,MMFL,13844,MMFL-EQ,1,0.05
NSE,NCC,2319,NCC-EQ,1,0.05
NSE,NDGL,18375,NDGL-BE,1,0.05
NSE,NSIL,11239,NSIL-EQ,1,0.05
NSE,NRL,13680,NRL-BE,1,0.01
NSE,NRBBEARING,7553,NRBBEARING-EQ,1,0.05
NSE,NRAIL,20314,NRAIL-EQ,1,0.05
NSE,NPST,5299,NPST-SM,100,0.05
NSE,NOVAAGRI,22478,NOVAAGRI-BE,1,0.01
NSE,NORTHARC,25426,NORTHARC-EQ,1,0.05
NSE,NORBTEAEXP,9431,NORBTEAEXP-BE,1,0.01
NSE,NOIDATOLL,11214,NOIDATOLL-BE,1,0.01
NSE,NOCIL,2442,NOCIL-EQ,1,0.05
NSE,NMDC,15332,NMDC-EQ,1,0.01
NSE,NLCINDIA,8585,NLCINDIA-EQ,1,0.05
NSE,NKIND,2439,NKIND-EQ,1,0.01
NSE,NITIRAJ,3247,NITIRAJ-EQ,1,0.05
NSE,NSLNISP,14180,NSLNISP-EQ,1,0.01
NSE,NITINSPIN,13175,NITINSPIN-EQ,1,0.05
NSE,NTPC,11630,NTPC-EQ,1,0.05
NSE,NURECA,2350,NURECA-EQ,1,0.05
NSE,OMAXAUTO,10922,OMAXAUTO-EQ,1,0.01
NSE,OLIL,19386,OLIL-SM,1200,0.05
NSE,OLECTRA,10637,OLECTRA-EQ,1,0.05
NSE,OLAELEC,24777,OLAELEC-EQ,1,0.01
NSE,OILCOUNTUB,8109,OILCOUNTUB-BE,1,0.01
NSE,OIL,17438,OIL-EQ,1,0.05
NSE,OFSS,10738,OFSS-EQ,1,0.05
NSE,OCCL,12231,OCCL-EQ,1,0.05
NSE,OBEROIRLTY,20242,OBEROIRLTY-EQ,1,0.05
NSE,OBCL,8797,OBCL-EQ,1,0.01
NSE,OAL,10768,OAL-EQ,1,0.05
NSE,NYKAA,6545,NYKAA-EQ,1,0.01
NSE,NXST,15815,NXST-RR,1,0.01
NSE,NUVOCO,5426,NUVOCO-EQ,1,0.05
NSE,NUVAMA,18721,NUVAMA-EQ,1,0.05
NSE,NUCLEUS,10791,NUCLEUS-EQ,1,0.05
NSE,NITCO,13304,NITCO-BE,1,0.01
NSE,NIRMAN,14725,NIRMAN-ST,600,0.05
NSE,NIRAJISPAT,18840,NIRAJISPAT-EQ,1,0.01
NSE,NETWORK18,14111,NETWORK18-EQ,1,0.01
NSE,NETWEB,17433,NETWEB-EQ,1,0.05
NSE,NESTLEIND,17963,NESTLEIND-EQ,1,0.05
NSE,NESCO,15409,NESCO-EQ,1,0.05
NSE,NEPHROCARE,24353,NEPHROCARE-ST,1600,0.05
NSE,NEOGEN,9917,NEOGEN-EQ,1,0.05
NSE,NELCO,2388,NELCO-EQ,1,0.05
NSE,NELCAST,14761,NELCAST-EQ,1,0.01
NSE,NECLIFE,11930,NECLIFE-BE,1,0.01
NSE,NECCLTD,13533,NECCLTD-BE,1,0.01
NSE,NDTV,11427,NDTV-EQ,1,0.01
NSE,NDRAUTO,22255,NDRAUTO-EQ,1,0.05
NSE,NDLVENTURE,14547,NDLVENTURE-EQ,1,0.01
NSE,NDL,31262,NDL-BE,1,0.01
NSE,NEULANDLAB,2406,NEULANDLAB-EQ,1,0.05
NSE,NEWGEN,1164,NEWGEN-EQ,1,0.05
NSE,NEWJAISA,19158,NEWJAISA-SM,1500,0.05
NSE,NEXTMEDIA,9864,NEXTMEDIA-BE,1,0.01
NSE,NIRAJ,261,NIRAJ-BE,1,0.01
NSE,NIPPOBATRY,6782,NIPPOBATRY-EQ,1,0.05
NSE,NINSYS,14194,NINSYS-EQ,1,0.05
NSE,NILKAMAL,2421,NILKAMAL-EQ,1,0.05
NSE,NILASPACES,7450,NILASPACES-BE,1,0.01
NSE,NILAINFRA,9253,NILAINFRA-EQ,1,0.01
NSE,NIITMTS,17747,NIITMTS-EQ,1,0.05
NSE,NCLIND,14490,NCLIND-EQ,1,0.01
NSE,NIITLTD,11522,NIITLTD-EQ,1,0.01
NSE,NIBL,29733,NIBL-EQ,1,0.01
NSE,NIACL,399,NIACL-EQ,1,0.01
NSE,NHPC,17400,NHPC-EQ,1,0.01
NSE,NH,11840,NH-EQ,1,0.05
NSE,NGLFINE,10277,NGLFINE-EQ,1,0.05
NSE,NGIL,5401,NGIL-EQ,1,0.01
NSE,NFL,13925,NFL-EQ,1,0.01
NSE,NIDAN,6592,NIDAN-SM,1000,0.05
NSE,MKPL,16738,MKPL-BE,1,0.01
NSE,MITTAL,18562,MITTAL-EQ,1,0.01
NSE,MITCONPP,24802,MITCONPP-E1,1,0.01
NSE,MAHESHWARI,9576,MAHESHWARI-EQ,1,0.01
NSE,MAHEPC,17603,MAHEPC-EQ,1,0.01
NSE,MAHASTEEL,17531,MAHASTEEL-BE,1,0.01
NSE,MAHAPEXLTD,8679,MAHAPEXLTD-BE,1,0.01
NSE,MAHABANK,11377,MAHABANK-EQ,1,0.01
NSE,MAGSON,17088,MAGSON-SM,2000,0.05
NSE,MAGNUM,14957,MAGNUM-EQ,1,0.01
NSE,MAGADSUGAR,21392,MAGADSUGAR-EQ,1,0.05
NSE,MADRASFERT,4911,MADRASFERT-EQ,1,0.01
NSE,MADHUSUDAN,18728,MADHUSUDAN-SM,1000,0.05
NSE,MADHUCON,13668,MADHUCON-BE,1,0.01
NSE,MADHAVBAUG,8259,MADHAVBAUG-SM,400,0.05
NSE,MADHAV,15151,MADHAV-EQ,1,0.01
NSE,MACPOWER,22349,MACPOWER-BE,1,0.05
NSE,MACOBSTECH,24545,MACOBSTECH-SM,1600,0.05
NSE,MAHICKRA,2839,MAHICKRA-SM,750,0.05
NSE,MAANALU,15017,MAANALU-EQ,1,0.01
NSE,MAHLIFE,8050,MAHLIFE-EQ,1,0.05
NSE,MAHSCOOTER,2085,MAHSCOOTER-EQ,1,0.05
NSE,MANBA,25597,MANBA-EQ,1,0.01
NSE,MANAV,21697,MANAV-SM,4000,0.05
NSE,MANAPPURAM,19061,MANAPPURAM-EQ,1,0.01
NSE,MANALIPETC,13796,MANALIPETC-EQ,1,0.01
NSE,MANAKSTEEL,7463,MANAKSTEEL-EQ,1,0.01
NSE,MANAKSIA,15199,MANAKSIA-EQ,1,0.01
NSE,MANAKCOAT,7417,MANAKCOAT-BE,1,0.01
NSE,MANAKALUCO,7420,MANAKALUCO-EQ,1,0.01
NSE,MALUPAPER,13352,MALUPAPER-EQ,1,0.01
NSE,MALLCOM,7976,MALLCOM-BE,1,0.05
NSE,MAL,19134,MAL-SM,1600,0.05
NSE,MAKS,11218,MAKS-SM,1500,0.05
NSE,MAITREYA,19812,MAITREYA-ST,800,0.05
NSE,MAITHANALL,24538,MAITHANALL-EQ,1,0.05
NSE,MAHSEAMLES,2088,MAHSEAMLES-EQ,1,0.05
NSE,MAHLOG,385,MAHLOG-EQ,1,0.05
NSE,M&MFIN,13285,M&MFIN-EQ,1,0.05
NSE,M&M,2031,M&M-EQ,1,0.05
NSE,LYPSAGEMS,31472,LYPSAGEMS-BE,1,0.01
NSE,LLOYDSME,17313,LLOYDSME-EQ,1,0.05
NSE,LLOYDSENT,25807,LLOYDSENT-EQ,1,0.01
NSE,LLOYDSENGG,17801,LLOYDSENGG-EQ,1,0.01
NSE,LLOYDS,11472,LLOYDS-SM,1000,0.05
NSE,LINDEINDIA,1627,LINDEINDIA-EQ,1,0.05
NSE,LINCOLN,11596,LINCOLN-EQ,1,0.05
NSE,LINC,6951,LINC-EQ,1,0.05
NSE,LIKHITHA,578,LIKHITHA-EQ,1,0.05
NSE,LICI,9480,LICI-EQ,1,0.05
NSE,LICHSGFIN,1997,LICHSGFIN-EQ,1,0.05
NSE,LIBERTSHOE,9373,LIBERTSHOE-BE,1,0.05
NSE,LIBAS,11082,LIBAS-EQ,1,0.01
NSE,LGHL,19872,LGHL-BE,1,0.05
NSE,LGBBROSLTD,18321,LGBBROSLTD-EQ,1,0.05
NSE,LMW,1979,LMW-EQ,1,0.05
NSE,LODHA,3220,LODHA-EQ,1,0.05
NSE,LOKESHMACH,13436,LOKESHMACH-EQ,1,0.05
NSE,LORDSCHLO,18232,LORDSCHLO-EQ,1,0.01
NSE,LYKALABS,2028,LYKALABS-EQ,1,0.01
NSE,LXCHEM,2841,LXCHEM-EQ,1,0.05
NSE,LUXIND,11301,LUXIND-EQ,1,0.05
NSE,LUPIN,10440,LUPIN-EQ,1,0.05
NSE,LUMAXTECH,14014,LUMAXTECH-EQ,1,0.05
NSE,LUMAXIND,2018,LUMAXIND-EQ,1,0.05
NSE,LTTS,18564,LTTS-EQ,1,0.05
NSE,MANCREDIT,24823,MANCREDIT-EQ,1,0.01
NSE,LTIM,17818,LTIM-EQ,1,0.05
NSE,LTF,24948,LTF-EQ,1,0.01
NSE,LT,11483,LT-EQ,1,0.05
NSE,LRRPL,14211,LRRPL-ST,3000,0.05
NSE,LPDC,16863,LPDC-EQ,1,0.01
NSE,LOYALTEX,10590,LOYALTEX-EQ,1,0.05
NSE,LOVABLE,22419,LOVABLE-BE,1,0.01
NSE,LOTUSEYE,16811,LOTUSEYE-BE,1,0.01
NSE,LTFOODS,13816,LTFOODS-EQ,1,0.05
NSE,MANDEEP,23779,MANDEEP-SM,2000,0.05
NSE,MANGALAM,11817,MANGALAM-EQ,1,0.01
NSE,MANGCHEFER,15007,MANGCHEFER-EQ,1,0.01
NSE,METROBRAND,7242,METROBRAND-EQ,1,0.05
NSE,MEP,25882,MEP-BZ,1,0.01
NSE,MENONBE,6961,MENONBE-EQ,1,0.01
NSE,MEGATHERM,22560,MEGATHERM-SM,400,0.05
NSE,MEGASTAR,8153,MEGASTAR-EQ,1,0.05
NSE,MEGASOFT,14797,MEGASOFT-BE,1,0.01
NSE,MEGAFLEX,10980,MEGAFLEX-ST,3000,0.05
NSE,MEDPLUS,7254,MEDPLUS-EQ,1,0.05
NSE,MEDIORG,24245,MEDIORG-ST,4000,0.05
NSE,MEDICO,9673,MEDICO-BE,1,0.01
NSE,MEDICAMEQ,6278,MEDICAMEQ-EQ,1,0.05
NSE,MEDIASSIST,21705,MEDIASSIST-EQ,1,0.05
NSE,MEDANTA,11956,MEDANTA-EQ,1,0.05
NSE,MDL,2132,MDL-SM,2000,0.05
NSE,MCX,31181,MCX-EQ,1,0.05
NSE,METROPOLIS,9581,METROPOLIS-EQ,1,0.05
NSE,MFML,24939,MFML-BE,1,0.01
NSE,MFSL,2142,MFSL-EQ,1,0.05
NSE,MGEL,1593,MGEL-EQ,1,0.01
NSE,MITCON,8469,MITCON-EQ,1,0.01
NSE,MIRZAINT,4394,MIRZAINT-EQ,1,0.01
NSE,MIRCELECTR,6853,MIRCELECTR-BE,1,0.01
NSE,MINDTECK,18053,MINDTECK-BE,1,0.05
NSE,MINDSPACE,22308,MINDSPACE-RR,1,0.01
NSE,MINDPOOL,8908,MINDPOOL-ST,1000,0.05
NSE,MINDACORP,25897,MINDACORP-EQ,1,0.05
NSE,MCON,14574,MCON-SM,1000,0.05
NSE,MILTON,159,MILTON-SM,4400,0.05
NSE,MIDHANI,2463,MIDHANI-EQ,1,0.05
NSE,MICROPRO,19887,MICROPRO-SM,1600,0.05
NSE,MICEL,7169,MICEL-EQ,1,0.01
NSE,MHRIL,17333,MHRIL-EQ,1,0.05
NSE,MHLXMIRU,7886,MHLXMIRU-EQ,1,0.01
NSE,MHHL,1426,MHHL-SM,1500,0.05
NSE,MGL,17534,MGL-EQ,1,0.05
NSE,MIEL,24632,MIEL-ST,2000,0.05
NSE,OMAXE,14853,OMAXE-EQ,1,0.01
NSE,MCLEODRUSS,11943,MCLEODRUSS-EQ,1,0.01
NSE,MBLINFRA,18033,MBLINFRA-BE,1,0.01
NSE,MARINE,1328,MARINE-EQ,1,0.01
NSE,MARICO,4067,MARICO-EQ,1,0.05
NSE,MARCO,18773,MARCO-SM,3000,0.05
NSE,MARATHON,18659,MARATHON-EQ,1,0.05
NSE,MARALOVER,2112,MARALOVER-EQ,1,0.01
NSE,MAPMYINDIA,7227,MAPMYINDIA-EQ,1,0.05
NSE,MANYAVAR,8167,MANYAVAR-EQ,1,0.05
NSE,MANUGRAPH,13572,MANUGRAPH-EQ,1,0.01
NSE,MANORG,6428,MANORG-BE,1,0.05
NSE,MANORAMA,10227,MANORAMA-EQ,1,0.05
NSE,MANOMAY,13760,MANOMAY-BE,1,0.01
NSE,MANKIND,15380,MANKIND-EQ,1,0.05
NSE,MANINFRA,18226,MANINFRA-EQ,1,0.01
NSE,MANINDS,11884,MANINDS-EQ,1,0.05
NSE,MANGLMCEM,2106,MANGLMCEM-EQ,1,0.05
NSE,MARINETRAN,20410,MARINETRAN-SM,4000,0.05
NSE,MARKSANS,10579,MARKSANS-EQ,1,0.05
NSE,MARSHALL,6757,MARSHALL-EQ,1,0.01
NSE,MARUTI,10999,MARUTI-EQ,1,0.05
NSE,MBECL,25580,MBECL-BZ,1,0.01
NSE,MBAPL,12686,MBAPL-EQ,1,0.01
NSE,MAZDOCK,509,MAZDOCK-EQ,1,0.05
NSE,MAZDA,18866,MAZDA-EQ,1,0.05
NSE,MAYURUNIQ,28906,MAYURUNIQ-EQ,1,0.05
NSE,MAXPOSURE,21691,MAXPOSURE-SM,2000,0.05
NSE,MAXIND,22428,MAXIND-EQ,1,0.05
NSE,MCL,22360,MCL-EQ,1,0.01
NSE,MAXHEALTH,22377,MAXHEALTH-EQ,1,0.05
NSE,MAWANASUG,17022,MAWANASUG-EQ,1,0.01
NSE,MATRIMONY,21726,MATRIMONY-EQ,1,0.05
NSE,MASTER,19014,MASTER-ST,1000,0.05
NSE,MASTEK,2124,MASTEK-EQ,1,0.05
NSE,MASON,24278,MASON-SM,2000,0.05
NSE,MASKINVEST,18731,MASKINVEST-BE,1,0.01
NSE,MASFIN,199,MASFIN-EQ,1,0.05
NSE,MAXESTATES,19646,MAXESTATES-EQ,1,0.05
NSE,SAGCEM,14068,SAGCEM-EQ,1,0.01
NSE,OMFURN,117,OMFURN-SM,2400,0.05
NSE,OMKARCHEM,13515,OMKARCHEM-BZ,1,0.01
NSE,RATEGAIN,7177,RATEGAIN-EQ,1,0.05
NSE,RAPPID,25610,RAPPID-SM,600,0.05
NSE,RANEHOLDIN,2844,RANEHOLDIN-EQ,1,0.05
NSE,RANEENGINE,16755,RANEENGINE-BE,1,0.05
NSE,RANASUG,2837,RANASUG-EQ,1,0.01
NSE,RAMRAT,10485,RAMRAT-EQ,1,0.05
NSE,RAMKY,20134,RAMKY-EQ,1,0.05
NSE,RAMCOSYS,7851,RAMCOSYS-EQ,1,0.05
NSE,RAMCOIND,4587,RAMCOIND-EQ,1,0.01
NSE,RAMCOCEM,2043,RAMCOCEM-EQ,1,0.05
NSE,RAMASTEEL,10300,RAMASTEEL-EQ,1,0.01
NSE,RAMAPHO,10568,RAMAPHO-EQ,1,0.01
NSE,RAMANEWS,13565,RAMANEWS-EQ,1,0.01
NSE,RALLIS,2816,RALLIS-EQ,1,0.05
NSE,RAJTV,14407,RAJTV-BE,1,0.01
NSE,RATNAMANI,13451,RATNAMANI-EQ,1,0.05
NSE,RAJSREESUG,2809,RAJSREESUG-EQ,1,0.01
NSE,RATNAVEER,18424,RATNAVEER-BE,1,0.01
NSE,RAYMONDLSL,25073,RAYMONDLSL-EQ,1,0.05
NSE,RELAXO,24225,RELAXO-EQ,1,0.05
NSE,REGENCERAM,9051,REGENCERAM-BE,1,0.01
NSE,REFRACTORY,23721,REFRACTORY-ST,4000,0.05
NSE,REFEX,17768,REFEX-BE,1,0.05
NSE,REDTAPE,17859,REDTAPE-EQ,1,0.05
NSE,REDINGTON,14255,REDINGTON-EQ,1,0.01
NSE,RECLTD,15355,RECLTD-EQ,1,0.05
NSE,RCF,2866,RCF-EQ,1,0.01
NSE,RCDL,19681,RCDL-SM,3000,0.05
NSE,RBZJEWEL,20893,RBZJEWEL-BE,1,0.01
NSE,RBS,23565,RBS-SM,1600,0.05
NSE,RBMINFRA,13578,RBMINFRA-ST,200,0.05
NSE,RBLBANK,18391,RBLBANK-EQ,1,0.01
NSE,RBL,16749,RBL-BE,1,0.05
NSE,RBA,1494,RBA-EQ,1,0.01
NSE,RAYMOND,2859,RAYMOND-EQ,1,0.05
NSE,RAJRILTD,8428,RAJRILTD-BE,1,0.01
NSE,RAJRATAN,18962,RAJRATAN-EQ,1,0.05
NSE,RAJMET,2168,RAJMET-EQ,1,0.01
NSE,PYRAMID,18250,PYRAMID-EQ,1,0.01
NSE,PVSL,23142,PVSL-EQ,1,0.01
NSE,PVRINOX,13147,PVRINOX-EQ,1,0.05
NSE,PVP,6273,PVP-BE,1,0.01
NSE,PURVFLEXI,22938,PURVFLEXI-SM,1600,0.05
NSE,PURVA,14922,PURVA-EQ,1,0.05
NSE,PUNJABCHEM,4344,PUNJABCHEM-EQ,1,0.05
NSE,PULZ,508,PULZ-ST,2000,0.05
NSE,PTL,14101,PTL-EQ,1,0.01
NSE,PTCIL,16682,PTCIL-EQ,1,0.05
NSE,PTC,11355,PTC-EQ,1,0.01
NSE,PSPPROJECT,20877,PSPPROJECT-EQ,1,0.05
NSE,PSFL,25431,PSFL-SM,2000,0.05
NSE,PSB,21001,PSB-EQ,1,0.01
NSE,PRUDMOULI,20528,PRUDMOULI-BE,1,0.01
NSE,QFIL,14613,QFIL-SM,1000,0.05
NSE,QMSMEDI,11467,QMSMEDI-SM,1000,0.05
NSE,QUADPRO,5870,QUADPRO-SM,12000,0.05
NSE,QUESS,17704,QUESS-EQ,1,0.05
NSE,RAJINDLTD,24707,RAJINDLTD-SM,3000,0.05
NSE,RAJESHEXPO,7401,RAJESHEXPO-EQ,1,0.05
NSE,RAINBOW,9408,RAINBOW-EQ,1,0.05
NSE,RAIN,15337,RAIN-EQ,1,0.01
NSE,RAILTEL,2431,RAILTEL-EQ,1,0.05
NSE,RADIOWALLA,23442,RADIOWALLA-SM,1600,0.05
NSE,RADIOCITY,19877,RADIOCITY-EQ,1,0.01
NSE,RELCHEMQ,9652,RELCHEMQ-EQ,1,0.01
NSE,RADICO,10990,RADICO-EQ,1,0.05
NSE,RADHIKAJWE,10347,RADHIKAJWE-BE,1,0.01
NSE,RADAAN,11268,RADAAN-BE,1,0.01
NSE,RACE,15391,RACE-EQ,1,0.05
NSE,QVCEL,24960,QVCEL-ST,1600,0.05
NSE,QUICKTOUCH,15285,QUICKTOUCH-SM,500,0.05
NSE,QUICKHEAL,13116,QUICKHEAL-EQ,1,0.05
NSE,QUESTLAB,23793,QUESTLAB-SM,1200,0.05
NSE,RADIANTCMS,13580,RADIANTCMS-EQ,1,0.01
NSE,PRUDENT,9553,PRUDENT-EQ,1,0.05
NSE,RELIABLE,24380,RELIABLE-BE,1,0.01
NSE,RELIGARE,15068,RELIGARE-EQ,1,0.05
NSE,RUBFILA,24730,RUBFILA-EQ,1,0.01
NSE,RTNPOWER,17520,RTNPOWER-EQ,1,0.01
NSE,RTNINDIA,27297,RTNINDIA-EQ,1,0.01
NSE,RSYSTEMS,13414,RSYSTEMS-EQ,1,0.05
NSE,RSWM,2794,RSWM-EQ,1,0.01
NSE,RSSOFTWARE,8426,RSSOFTWARE-BE,1,0.05
NSE,RRKABEL,18566,RRKABEL-EQ,1,0.05
NSE,RPTECH,22670,RPTECH-EQ,1,0.05
NSE,RPSGVENT,8119,RPSGVENT-EQ,1,0.05
NSE,RPPL,6913,RPPL-EQ,1,0.01
NSE,RPPINFRA,20764,RPPINFRA-BE,1,0.01
NSE,RPOWER,15261,RPOWER-BE,1,0.01
NSE,RPGLIFE,16725,RPGLIFE-EQ,1,0.05
NSE,RPEL,24735,RPEL-EQ,1,0.05
NSE,ROXHITECH,20167,ROXHITECH-SM,1600,0.05
NSE,RUBYMILLS,2939,RUBYMILLS-EQ,1,0.05
NSE,ROUTE,128,ROUTE-EQ,1,0.05
NSE,RUCHINFRA,8423,RUCHINFRA-BE,1,0.01
NSE,RULKA,23830,RULKA-SM,600,0.05
NSE,SAFARI,13035,SAFARI-EQ,1,0.05
NSE,SADHNANIQ,15343,SADHNANIQ-EQ,1,0.01
NSE,SADHAV,22897,SADHAV-SM,1200,0.05
NSE,SADBHIN,10618,SADBHIN-EQ,1,0.01
NSE,SADBHAV,13236,SADBHAV-EQ,1,0.01
NSE,SABTNL,23367,SABTNL-BE,1,0.05
NSE,SABEVENTS,18501,SABEVENTS-BE,1,0.01
NSE,SABAR,10982,SABAR-SM,5000,0.05
NSE,SAAKSHI,19093,SAAKSHI-SM,600,0.05
NSE,S&SPOWER,8733,S&SPOWER-BE,1,0.05
NSE,RVNL,9552,RVNL-EQ,1,0.05
NSE,RVHL,1565,RVHL-EQ,1,0.01
NSE,RUSTOMJEE,12219,RUSTOMJEE-EQ,1,0.05
NSE,RUSHIL,24595,RUSHIL-EQ,1,0.01
NSE,RUPA,25724,RUPA-EQ,1,0.05
NSE,RUCHIRA,13821,RUCHIRA-EQ,1,0.01
NSE,ROTO,9049,ROTO-EQ,1,0.05
NSE,ROSSELLIND,28917,ROSSELLIND-BE,1,0.01
NSE,ROSSARI,19410,ROSSARI-EQ,1,0.05
NSE,RHL,15157,RHL-EQ,1,0.01
NSE,RHIM,31163,RHIM-EQ,1,0.05
NSE,RGL,15129,RGL-EQ,1,0.01
NSE,REXPIPES,5309,REXPIPES-SM,2000,0.05
NSE,REVATHIEQU,25157,REVATHIEQU-EQ,1,0.05
NSE,RETAIL,24147,RETAIL-BE,1,0.01
NSE,RESPONIND,20323,RESPONIND-EQ,1,0.05
NSE,REPRO,13126,REPRO-EQ,1,0.05
NSE,REPL,1480,REPL-EQ,1,0.01
NSE,REPCOHOME,29598,REPCOHOME-EQ,1,0.05
NSE,RENUKA,12026,RENUKA-EQ,1,0.01
NSE,REMUS,16154,REMUS-SM,100,0.05
NSE,REMSONSIND,3965,REMSONSIND-EQ,1,0.01
NSE,RELTD,24602,RELTD-BE,1,0.01
NSE,RELINFRA,4791,RELINFRA-BE,1,0.05
NSE,RICHA,8208,RICHA-SM,1000,0.05
NSE,RICOAUTO,2909,RICOAUTO-EQ,1,0.01
NSE,RIIL,2912,RIIL-EQ,1,0.05
NSE,RILINFRA,9857,RILINFRA-ST,100,0.05
NSE,ROML,359,ROML-EQ,1,0.01
NSE,ROLLT,19108,ROLLT-BE,1,0.01
NSE,ROLEXRINGS,5279,ROLEXRINGS-EQ,1,0.05
NSE,ROHLTD,13182,ROHLTD-EQ,1,0.05
NSE,ROCKINGDCE,20289,ROCKINGDCE-SM,250,0.05
NSE,RNFI,24589,RNFI-SM,1200,0.05
NSE,RML,11975,RML-EQ,1,0.05
NSE,RELIANCE,2885,RELIANCE-EQ,1,0.05
NSE,RMDRIP,21817,RMDRIP-ST,1000,0.05
NSE,RKFORGE,11411,RKFORGE-EQ,1,0.05
NSE,RKEC,1547,RKEC-EQ,1,0.01
NSE,RKDL,20954,RKDL-BE,1,0.01
NSE,RITEZONE,11910,RITEZONE-SM,1600,0.05
NSE,RITES,3761,RITES-EQ,1,0.05
NSE,RITCO,8944,RITCO-EQ,1,0.05
NSE,RISHABH,18417,RISHABH-EQ,1,0.05
NSE,RKSWAMY,23043,RKSWAMY-EQ,1,0.01
NSE,PRSMJOHNSN,2739,PRSMJOHNSN-EQ,1,0.01
NSE,PROZONER,28859,PROZONER-EQ,1,0.01
NSE,PROV,16483,PROV-SM,160,0.05
NSE,PATANJALI,17029,PATANJALI-EQ,1,0.05
NSE,PASUPTAC,6048,PASUPTAC-BE,1,0.01
NSE,PASHUPATI,21658,PASHUPATI-ST,800,0.05
NSE,PARTYCRUS,2599,PARTYCRUS-SM,1000,0.05
NSE,PARSVNATH,13795,PARSVNATH-BE,1,0.01
NSE,PARKHOTELS,22649,PARKHOTELS-EQ,1,0.01
NSE,PARIN,5465,PARIN-ST,1000,0.05
NSE,PARASPETRO,8975,PARASPETRO-BE,1,0.01
NSE,PARAS,5911,PARAS-EQ,1,0.05
NSE,PARAMOUNT,25716,PARAMOUNT-SM,1200,0.05
NSE,PARAMATRIX,25069,PARAMATRIX-SM,1200,0.05
NSE,PARAGON,19779,PARAGON-SM,1200,0.05
NSE,PARAGMILK,17130,PARAGMILK-EQ,1,0.01
NSE,PARADEEP,9741,PARADEEP-EQ,1,0.01
NSE,PARACABLES,13951,PARACABLES-EQ,1,0.01
NSE,PATELENG,11699,PATELENG-EQ,1,0.01
NSE,PAR,5631,PAR-EQ,1,0.01
NSE,PATINTLOG,15219,PATINTLOG-EQ,1,0.01
NSE,PAVNAIND,16201,PAVNAIND-BE,1,0.05
NSE,PETRONET,11351,PETRONET-EQ,1,0.05
NSE,PERSISTENT,18365,PERSISTENT-EQ,1,0.05
NSE,PENTAGON,17132,PENTAGON-SM,1000,0.05
NSE,PENINLAND,2256,PENINLAND-EQ,1,0.01
NSE,PENIND,20621,PENIND-EQ,1,0.01
NSE,PELATRO,25408,PELATRO-SM,600,0.05
NSE,PEL,2412,PEL-EQ,1,0.05
NSE,PEARLPOLY,2610,PEARLPOLY-EQ,1,0.01
NSE,PDSL,5264,PDSL-EQ,1,0.05
NSE,PDMJEPAPER,15377,PDMJEPAPER-EQ,1,0.01
NSE,PCJEWELLER,29128,PCJEWELLER-BE,1,0.01
NSE,PCCL,24290,PCCL-SM,800,0.05
NSE,PCBL,2649,PCBL-EQ,1,0.05
NSE,PAYTM,6705,PAYTM-EQ,1,0.05
NSE,PATTECH,15143,PATTECH-ST,1500,0.05
NSE,PANSARI,6152,PANSARI-BE,1,0.01
NSE,PANAMAPET,25392,PANAMAPET-EQ,1,0.05
NSE,PANACHE,16355,PANACHE-BE,1,0.01
NSE,ORIENTCEM,30089,ORIENTCEM-EQ,1,0.05
NSE,ORIENTBELL,14278,ORIENTBELL-EQ,1,0.05
NSE,ORIENTALTL,14350,ORIENTALTL-BE,1,0.01
NSE,ORICONENT,10159,ORICONENT-EQ,1,0.01
NSE,ORIANA,17882,ORIANA-SM,150,0.05
NSE,ORCHPHARMA,926,ORCHPHARMA-EQ,1,0.05
NSE,ORBTEXP,31475,ORBTEXP-EQ,1,0.01
NSE,OPTIEMUS,21473,OPTIEMUS-BE,1,0.05
NSE,ONWARDTEC,2481,ONWARDTEC-EQ,1,0.05
NSE,ONMOBILE,15278,ONMOBILE-EQ,1,0.01
